,id,created_at,text
0,1225167960878153728,2020-02-06 00:22:59 +0300 ,Angola s state diamond company Endiama eyes 2022 IPO
1,1223734317722923009,2020-02-02 01:26:11 +0300 ,Africa s Best Stock Markets YTD Nigeria 7 6 Morocco 2 6 Tanzania 2 3
2,1200980671235117056,2019-12-01 06:31:19 +0300 ,Africa s Best Stock Markets YTD Egypt 18 2 Kenya 11 8 Malawi 11 5
3,1123571019615285249,2019-05-01 15:53:00 +0300 ,Africa s Best Stock Markets YTD Egypt 19 4 Kenya 13 0 South Africa 12 2
4,1112699383684968450,2019-04-01 15:53:00 +0300 ,Africa s Best Stock Markets YTD Egypt 16 3 Kenya 13 5 Uganda 6 2
5,1101591189172686855,2019-03-02 00:13:00 +0300 ,Africa s Best Stock Markets YTD Egypt 16 2 Zambia 11 5 Kenya 10 7
6,1093934740619579393,2019-02-08 21:09:01 +0300 ,Jumia Africa s Amazon heading toward US IPO later this year
7,1093545677345439744,2019-02-07 19:23:01 +0300 ,MTN Nigeria to list on Nigeria Stock Exchange in first half of 2019
8,1091333600677675008,2019-02-01 16:53:01 +0300 ,Africa s Best Stock Markets YTD South Africa 14 2 Egypt 9 8 Kenya 8 4
9,1091008963775217664,2019-01-31 19:23:01 +0300 ,Malawi reduces key interest rate to 14 5 from 16 0 in response to lower inflation
10,1090621405652283392,2019-01-30 17:43:00 +0300 ,Kenyan stock exchange to launch derivatives market in first half of 2019
11,1090271610223747073,2019-01-29 18:33:02 +0300 ,Ghana cuts benchmark interest rate to 16 its lowest level in over five years
12,1062367739954769920,2018-11-13 18:33:01 +0300 ,Nigeria to get first new listing in four years ending IPO drought
13,1060930768594235397,2018-11-09 19:23:01 +0300 ,Botswana based retailer Furnmart to delist from local stock exchange due to new minimum free float requirements
14,1060543216150331392,2018-11-08 17:43:01 +0300 ,Zimbabwe s leading mobile network operator Econet to list banking and mobile unit separately
15,1054419364957556736,2018-10-22 20:09:01 +0300 ,Kenya s Cytonn Investments eyes IPO in mid 2019
16,1054392685388279809,2018-10-22 18:23:00 +0300 ,South African direct response marketing firm Verimark to delist from JSE
17,1053332209602572288,2018-10-19 20:09:03 +0300 ,Bank of Kigali to list shares on Nairobi Securities Exchange upon completion of rights issue next month
18,1053316846051647488,2018-10-19 19:08:00 +0300 ,South African dairy firm Clover Industries announces takeover talks share price soars
19,1053305524559798272,2018-10-19 18:23:01 +0300 ,African bank Oragroup to launch 101 million IPO the largest listing ever on the Abidjan bourse BRVM
20,1049281506915627008,2018-10-08 15:53:00 +0300 ,5 Reasons to Buy Longhorn Publishers
21,1046744792431042560,2018-10-01 15:53:00 +0300 ,Africa s Best Stock Markets YTD Malawi 32 0 Zimbabwe 22 6 Ghana 10 1
22,1041728796737495041,2018-09-17 19:41:14 +0300 ,Sorry Was hoping to find time to dig into prospectus Sounds like response was good
23,1041720437431042050,2018-09-17 19:08:01 +0300 ,MTN says it s mulling Uganda IPO in response to government pressure
24,1041709119655297026,2018-09-17 18:23:02 +0300 ,Cipla Uganda raises 41 million in oversubscribed IPO the Uganda Securities Exchange s first IPO since 2012
25,1037685097468768256,2018-09-06 15:53:01 +0300 ,Ranking Kenya s Most Undervalued Bank Stocks
26,1031899470835998720,2018-08-21 16:43:00 +0300 ,Recent African IPO news by
27,1031524501484433408,2018-08-20 15:53:00 +0300 ,The Best Bargain Among Kenya s Big Three Bank Stocks
28,1030100114982031361,2018-08-16 17:33:00 +0300 ,Uganda to require MTN Uganda to list shares on local stock exchange as condition of license renewal
29,1027995750024851456,2018-08-10 22:11:00 +0300 ,Zimbabwe s SeedCo to list international subsidiary on Botswana Stock Exchange
30,1025806107036602368,2018-08-04 21:10:09 +0300 ,Great Nigeria Insurance to delist from local stock exchange due to lack of trade volume and insufficient free float
31,1025363909774135296,2018-08-03 15:53:01 +0300 ,Nigerian fertilizer maker Notore Chemical Industries debuts on Nigerian Stock Exchange
32,1025026701028483074,2018-08-02 17:33:04 +0300 ,Cipla s Ugandan subsidiary heads toward IPO on Uganda Securities Exchange
33,1024639133644414977,2018-08-01 15:53:00 +0300 ,Africa s Best Stock Markets YTD Malawi 25 5 Zimbabwe 18 6 Ghana 8 7
34,1022182212974911488,2018-07-25 21:10:05 +0300 ,Ghana s Energy Commercial Bank to float shares on local stock exchange next month
35,1014167641844518920,2018-07-03 18:23:02 +0300 ,Zimbabwe to unveil online share trading platform
36,1014129885990866944,2018-07-03 15:53:01 +0300 ,Africa s Best Stock Markets YTD Malawi 23 1 Egypt 8 4 Ghana 6 9
37,1011279862596800512,2018-06-25 19:08:02 +0300 ,Eight troubled Kenyan stocks put on watchlist risk suspension from trading via Markets
38,1011268531042836485,2018-06-25 18:23:00 +0300 ,Cipla and MTN ponder listing on Uganda s stock exchange
39,1006519738929958912,2018-06-12 15:53:00 +0300 ,How to Invest in the MTN Ghana IPO
40,1002533472051789827,2018-06-01 15:53:00 +0300 ,Africa s Best Stock Markets YTD Malawi 19 9 Ghana 19 2 Zimbabwe 11 6
41,1002220159711539201,2018-05-31 19:08:01 +0300 ,Ghanaian stocks fall for first month in eight as investors position themselves for MTN IPO
42,1001873152291627010,2018-05-30 20:09:08 +0300 ,Ranked Africa s most admired brands
43,1001484067148361728,2018-05-29 18:23:02 +0300 ,MTN Ghana kicks off 745 million IPO the largest in the history of Ghana s stock exchange
44,998909595480453122,2018-05-22 15:53:01 +0300 ,Ghana cuts benchmark interest rate to 17 in response to falling inflation The country has reduced the rate by 850 basis points during the past twelve months
45,996747849777008640,2018-05-16 16:43:00 +0300 ,Africa focused Vivo Energy soars on London Stock Exchange after 742 million IPO
46,996735293389762561,2018-05-16 15:53:07 +0300 ,13 Nigerian stocks fall short of NSE s minimum free float requirement
47,994198554188148736,2018-05-09 15:53:01 +0300 ,Rwanda Stock Exchange to automate by end of June
48,991299470439731200,2018-05-01 15:53:05 +0300 ,Africa s Best Stock Markets YTD Ghana 37 3 Egypt 22 7 Malawi 9 5
49,989125182752215040,2018-04-25 15:53:15 +0300 ,South African bottle maker Consol cans IPO plans
50,988438099410767873,2018-04-23 18:23:01 +0300 ,Ghana s Fidelity Bank plans to list on stock exchange by 2020
51,985539066228805632,2018-04-15 18:23:18 +0300 ,Ghana Stock Exchange delists two companies says it will get tougher on companies that don t comply with listing regulations
52,985164019072995334,2018-04-14 17:33:00 +0300 ,Investors flock to Africa amid uncertainty in the US
53,983339517334687744,2018-04-09 16:43:05 +0300 ,South African consumer firm Libstar plans 124 million IPO
54,981902533877731329,2018-04-05 17:33:01 +0300 ,Zimbabwe to compel mining companies to list on local stock exchange
55,981889949338390530,2018-04-05 16:43:01 +0300 ,South African glassmaker Consol eyes return to stock market
56,981165171489067008,2018-04-03 16:43:00 +0300 ,Sagarmatha eyes 4 billion valuation in South Africa s first e commerce IPO
57,978266126080757760,2018-03-26 16:43:14 +0300 ,Ghana cuts benchmark interest rate to 18 0 down from 23 75 one year ago
58,977166323351539713,2018-03-23 15:53:01 +0300 ,MTN raises target for Ghana IPO to 787 million making it that country s largest ever listing by a factor of ten
59,974316335999090688,2018-03-15 19:08:11 +0300 ,IPO buzz grows in Egypt as two more companies prepare to sell shares
60,974305012208807936,2018-03-15 18:23:11 +0300 ,West Africa s BRVM bourse targets 12 new listings over 2018 20 one bank expected to list this year
61,973580193095929856,2018-03-13 18:23:00 +0300 ,Ghana s Energy Commercial Bank to raise 75 million in IPO
62,971856350711025664,2018-03-09 00:13:04 +0300 ,Digicut launches IPO on Ghana Stock Exchange via Markets
63,971408396355276801,2018-03-07 18:33:04 +0300 ,Egyptian stock exchange expects up to seven IPOs this year most since 2011
64,968259510229000192,2018-02-27 02:00:31 +0300 ,Nigerian Stock Exchange launches corporate governance index
65,968212870067564546,2018-02-26 22:55:11 +0300 ,Mozambique cuts key lending rate by 150 basis points to 19
66,968170123130437632,2018-02-26 20:05:19 +0300 ,MTN targets 1 billion from Nigeria Ghana IPOs
67,967081812349587456,2018-02-23 20:00:46 +0300 ,Tanzania internet users hit 23 million 82 go online via phones says local regulator
68,966813646692249600,2018-02-23 02:15:10 +0300 ,14 billion order book shows investors still crave African bonds
69,966764711667732480,2018-02-22 23:00:43 +0300 ,Outbreak of optimism in South Africa may spur IPOs says JSE
70,966744442391662592,2018-02-22 21:40:10 +0300 ,Kenya s Uchumi Supermarkets reports 8 8 million loss in first half 2018 fiscal year stock down 30 YTD
71,966716771981021184,2018-02-22 19:50:13 +0300 ,MTN Ghana appoints sponsor for upcoming IPO will sell 35 stake for roughly 450 million on Ghana Stock Exchange
72,965947413180698625,2018-02-20 16:53:04 +0300 ,Are GOIL Shares Running Out of Gas
73,964181322355957762,2018-02-15 19:55:15 +0300 ,Nigerian Stock Exchange sees another voluntary delisting PCMN the second already this year
74,964134750016417793,2018-02-15 16:50:11 +0300 ,Malawi s economy to grow as much as 5 in 2018 says IMF
75,963773625089347584,2018-02-14 16:55:12 +0300 ,Bharti Airtel s holding company for Africa explores IPO
76,963505820511109120,2018-02-13 23:11:03 +0300 ,Camelot Ghana A Princely Business Priced at a Pittance
77,963413772110123008,2018-02-13 17:05:17 +0300 ,Uganda cuts benchmark lending rate to 9 0 It s the country s 10th interest rate cut in the past two years
78,963136939737088000,2018-02-12 22:45:15 +0300 ,7 Up Nigeria seeks approval to de list from Nigerian Stock Exchange
79,961692414737113089,2018-02-08 23:05:13 +0300 ,4 Reasons Investors Should Stay Far Far Away From Mumias Sugar
80,960970181077069825,2018-02-06 23:15:19 +0300 ,Fan Milk Ghana Buy Sell or Hold
81,959064056152973312,2018-02-01 17:01:04 +0300 ,Africa s Best Stock Markets YTD Ghana 21 1 Nigeria 15 6 Mauritius 7 5
82,958792183368339456,2018-01-31 23:00:44 +0300 ,Is Guinness Ghana s Glass Half Full or Half Empty
83,956980211953930240,2018-01-26 23:00:37 +0300 ,Sefalana Shares Look Cheap
84,947503546211106816,2017-12-31 19:23:43 +0300 ,Africa s Best Stock Markets YTD Malawi 54 0 Ghana 42 9 South Africa 33 7
85,944348098574372864,2017-12-23 02:25:06 +0300 ,From Angola to Zimbabwe A Guide to Key African Markets in 2018
86,938093202879451143,2017-12-05 20:10:23 +0300 ,Express Kenya to delist from NSE after years of loss making
87,938047895563104256,2017-12-05 17:10:21 +0300 ,How big are African pension funds by
88,936596144163115010,2017-12-01 17:01:36 +0300 ,Africa s Best Stock Markets YTD Malawi 49 5 Ghana 39 1 Kenya 28 6
89,935960358669430785,2017-11-29 22:55:13 +0300 ,Kenya s National Oil Company to list on Nairobi and London stock exchanges by early 2019
90,935916736645394433,2017-11-29 20:01:53 +0300 ,Shares of Cahora Bassa Dam to be sold on Mozambique s stock exchange
91,935233089512640513,2017-11-27 22:45:18 +0300 ,Ghana cuts key interest rate by 100 basis points citing reduced inflation concerns and steady economic growth
92,935189051757486080,2017-11-27 19:50:19 +0300 ,Biggest African phone tower firms are said to plan 2018 IPOs
93,933566192375226368,2017-11-23 08:21:39 +0300 ,Mugabe s gone Is it time to buy Zimbabwean stocks
94,914891254344896512,2017-10-02 19:34:07 +0300 ,Good question Technically it s the best performer this year but the dollar shortage makes it difficult to assess Zim stocks real value
95,914885300245204992,2017-10-02 19:10:27 +0300 ,Africa s Best Stock Markets YTD Malawi 46 7 Ghana 34 6 Mauritius 29 3
96,905504706218393601,2017-09-06 21:55:20 +0300 ,Mauritius cuts key interest rate to 3 5 to stimulate growth
97,903603830809612288,2017-09-01 16:01:56 +0300 ,Africa s Best Stock Markets YTD Zimbabwe 62 6 Malawi 48 7 Ghana 36 1
98,899659947704766466,2017-08-21 18:50:21 +0300 ,Tanzania s Maxcom Africa nears IPO
99,892369648523595776,2017-08-01 16:01:18 +0300 ,Africa s Best Stock Markets YTD Zimbabwe 40 6 Ghana 29 5 Mauritius 29 2
100,890604049287884800,2017-07-27 19:05:26 +0300 ,Nigerian stocks haven t had a run this good since 2001
101,887796750186098688,2017-07-20 01:10:14 +0300 ,Vodacom Tanzania extends IPO deadline until July 28
102,882949803801554948,2017-07-06 16:10:12 +0300 ,Malawi cuts key interest rate to 18 in response to slowing inflation
103,881857600316375040,2017-07-03 15:50:10 +0300 ,Africa s Best Stock Markets YTD Zimbabwe 35 6 Zambia 23 6 Mauritius 22 1
104,880414372895617024,2017-06-29 16:15:18 +0300 ,More than half of the world s population growth will be in Africa by 2050
105,876879802753576960,2017-06-19 22:10:11 +0300 ,How consumer data can improve investment decision making in Africa
106,871711988078006272,2017-06-05 15:55:08 +0300 ,Star rapper Akon mulls IPO of African solar initiative
107,870263856957935616,2017-06-01 16:00:46 +0300 ,Africa s Best Stock Markets YTD Zambia 20 9 Mauritius 17 7 Malawi 14 8
108,867728231792861184,2017-05-25 16:05:06 +0300 ,South Africa inflation at 17 month low indicates end to interest rate hikes
109,866682596012511232,2017-05-22 18:50:07 +0300 ,Ghana cuts interest rate by 100 basis points to 22 5 on expectations of lower inflation
110,861567651541385216,2017-05-08 16:05:09 +0300 ,Africa Investors Eye Niche Markets as Biggest Economies Slip
111,860119354897248256,2017-05-04 16:10:09 +0300 ,Tanzanian electronic payments provider MaxMalipo prepares for IPO
112,859802287493042176,2017-05-03 19:10:14 +0300 ,Kenya s foreign exchange reserves hit record high
113,859756977462923264,2017-05-03 16:10:11 +0300 ,Will Vodacom Tanzania Allow Foreigners to Buy Shares After Missing IPO Target
114,858736496777547776,2017-04-30 20:35:10 +0300 ,Africa s Best Stock Markets YTD Zambia 16 2 Ghana 14 8 Mauritius 14 3
115,857942593304395776,2017-04-28 16:00:28 +0300 ,Mauritius the island where Africa s rich get richer
116,856857873648844800,2017-04-25 16:10:11 +0300 ,Scarred investors want proof naira will float for real on window
117,856626324806524928,2017-04-25 00:50:05 +0300 ,Viettel Tanzania aka Halotel to launch IPO on Dar es Salaam Stock Exchange later this month
118,855452369433264128,2017-04-21 19:05:13 +0300 ,Cloud Atlas Africa focused ETF lists on JSE
119,855042138991677441,2017-04-20 15:55:06 +0300 ,World Bank sees sub Saharan Africa GDP growth up in 2017 after poor 2016 performance
120,854730115003146241,2017-04-19 19:15:14 +0300 ,Mo Ibrahim Africa is at a tipping point
121,852232405016555520,2017-04-12 21:50:13 +0300 ,Shell Knew Nigeria Ex Minister s Company Would Get Oil Deal Cash
122,852190902244302848,2017-04-12 19:05:18 +0300 ,World Bank cuts Kenya s 2017 growth forecast to 5 5 due to drought
123,852141776647467009,2017-04-12 15:50:06 +0300 ,Uganda central bank cuts main lending rate to 11 seventh rate cut in past year
124,851921594243002369,2017-04-12 01:15:10 +0300 ,Kenya s tech hub gets a makeover
125,851871297298722817,2017-04-11 21:55:18 +0300 ,Dangote to list oil refinery on Nigerian Stock Exchange
126,851825974379524099,2017-04-11 18:55:13 +0300 ,M Akiba bond starts trading at the Nairobi bourse
127,851785712710148096,2017-04-11 16:15:13 +0300 ,Car dealer Marshalls moves to delist from Kenyan stock exchange
128,851462318248652800,2017-04-10 18:50:10 +0300 ,Tanzanian brokers create new funds to give foreigners IPO access
129,849973764607660032,2017-04-06 16:15:11 +0300 ,Kenya s M Akiba bond hits 1 5 million target with 5000 buyers
130,849628178796732416,2017-04-05 17:21:57 +0300 ,How to Invest in Kenya s M Akiba Bond
131,848159311905869824,2017-04-01 16:05:12 +0300 ,Africa s Best Stock Markets YTD Ghana 9 4 Zambia 8 3 Mauritius 8 3
132,846750025585737729,2017-03-28 18:45:12 +0300 ,Ghana cuts benchmark interest rate as inflation slows
133,844531632090566656,2017-03-22 15:50:06 +0300 ,Kenya is launching the world s first mobile only government bond
134,844220872730841092,2017-03-21 19:15:15 +0300 ,Nigeria s naira has become the punchline to a bad joke
135,844173053114376193,2017-03-21 16:05:14 +0300 ,An Introduction to Ghana s Treasury Market
136,843172677217128448,2017-03-18 21:50:06 +0300 ,Investors 3 Things to Know About Demographics in Africa
137,842088094539083779,2017-03-15 22:00:21 +0300 ,MTN Ghana to launch IPO before end of 2017
138,839113466963243008,2017-03-07 17:00:15 +0300 ,Tanzanian electronic payments company MaxMalipo eyes IPO
139,838890721096654848,2017-03-07 02:15:08 +0300 ,Nigerian stocks fall to 10 month low
140,838839128674484227,2017-03-06 22:50:07 +0300 ,South Africa s Sea Harvest to raise 100 million in Johannesburg IPO
141,838401099535171584,2017-03-05 17:49:33 +0300 ,A new IPO in Rwanda
142,836942934624849920,2017-03-01 17:15:19 +0300 ,Africa s Best Stock Markets YTD Namibia 10 7 Mauritius 7 3 Zambia 5 4
143,836575463699070976,2017-02-28 16:55:08 +0300 ,Vodacom Tanzania to launch 213 million IPO March 6
144,834036235169579008,2017-02-21 16:45:08 +0300 ,Nigeria tests waters for possible broad naira devaluation
145,833812254491607041,2017-02-21 01:55:07 +0300 ,Zambian economy to grow 4 0 in 2017 and 4 2 next year says World Bank
146,831908472123953154,2017-02-15 19:50:10 +0300 ,I amp M Bank subsidiary launches Rwanda Stock Exchange IPO
147,826882983902720001,2017-02-01 23:00:40 +0300 ,Africa s Best Stock Markets YTD South Africa 4 8 Mauritius 4 8 Namibia 3 2
148,826217226906775554,2017-01-31 02:55:11 +0300 ,IPO of Tanzanian investment holding company TCCIA Investments launches on February 1
149,826202114263248896,2017-01-31 01:55:08 +0300 ,Nigeria to issue diaspora bond in effort to raise funds from Nigerians living abroad
150,826156814777581568,2017-01-30 22:55:08 +0300 ,Med View Airlines debuts on Nigerian Stock Exchange tomorrow via Markets
151,824037840304697344,2017-01-25 02:35:05 +0300 ,MTN Nigeria IPO unlikely in 2017
152,819904419273777153,2017-01-13 16:50:21 +0300 ,M Pesa has reduced poverty in Kenya especially in female headed households
153,819636379638501383,2017-01-12 23:05:15 +0300 ,Ethiopioa Djibouti complete 752km electric railway link a first for Sub Saharan Africa
154,819547058663256064,2017-01-12 17:10:19 +0300 ,Kenya launches Africa s first grid connected biogas power plant
155,816689459072790528,2017-01-04 19:55:15 +0300 ,Nigeria could teach the West a few things
156,814560400377253889,2016-12-29 22:55:07 +0300 ,Tigo and Vodacom prepare IPOs on Tanzania s stock exchange complying with government requirement to do so
157,811614761347674112,2016-12-21 19:50:12 +0300 ,Introducing KenyaVestor your guide to the most promising Kenyan stocks
158,811592052500615168,2016-12-21 18:19:58 +0300 ,Markets Thanks so much
159,809758794188279813,2016-12-16 16:55:15 +0300 ,It s business as usual with Zimbabwe s bond note for now
160,809393892672098305,2016-12-15 16:45:16 +0300 ,Announcing the KenyaVestor Newsletter
161,809174910849454080,2016-12-15 02:15:07 +0300 ,Nigerian banks in distress Not exactly
162,809035474195152896,2016-12-14 17:01:02 +0300 ,Here s the Biggest Threat to Your Kenyan Stock Portfolio
163,808808843073429504,2016-12-14 02:00:29 +0300 ,Small African stock exchanges are likely to remain small by
164,808764730110255104,2016-12-13 23:05:12 +0300 ,South Africa commissions 86MW photovoltaic solar plant
165,808402348343234560,2016-12-12 23:05:13 +0300 ,10 Effective Ways to Pick Better Stocks
166,808355983726673920,2016-12-12 20:00:59 +0300 ,Ghana s Agricultural Development Bank ADB raises 78 million in IPO
167,806741807061049345,2016-12-08 09:06:49 +0300 ,Soaring Wages Make Kenya Airways a Sell
168,806183960623640577,2016-12-06 20:10:09 +0300 ,African Diaspora Investment Summit to be held in Silicon Valley on Jan 27 28
169,804372021937373185,2016-12-01 20:10:09 +0300 ,Kenya s stock exchange to start offering ETFs
170,803690234475069440,2016-11-29 23:00:58 +0300 ,Vodacom Tanzania published draft prospectus ahead of IPO
171,799628409655525376,2016-11-18 18:00:43 +0300 ,Pick up Andi Cumbo Floyd s Charlotte and the Twelve Historical fiction for adults and young adults alike
172,793889202236776448,2016-11-02 21:55:10 +0300 ,Rwanda s economy to grow 6 2 next year and 6 6 in 2018 says IMF
173,793124215251726336,2016-10-31 19:15:23 +0300 ,South Africa s Dis Chem announces November IPO
174,793073831711805444,2016-10-31 15:55:10 +0300 ,Kenya s economy to grow 5 9 this year and 6 0 in 2017 says World Bank
175,791259387692277760,2016-10-26 15:45:13 +0300 ,Uganda s economy to grow 5 in 2016 17 5 5 next year says IMF
176,790670531729162240,2016-10-25 00:45:19 +0300 ,Merck opens regional hub in Abidjan Cote d Ivoire
177,790625240053321728,2016-10-24 21:45:20 +0300 ,Access Bank Ghana launches IPO
178,790583848149082112,2016-10-24 19:00:52 +0300 ,African Angel Investor Summit to be held in Lagos November 17 sponsored by
179,783337265531584512,2016-10-04 19:05:32 +0300 ,Ivory Coast s leading sugar producer Sucrivoire to launch IPO on Wednesday
180,782338069672390657,2016-10-02 00:55:05 +0300 ,Africa s Best Stock Markets YTD Namibia 24 2 South Africa 20 0 Tanzania 5 4
181,781974446932365312,2016-10-01 00:50:11 +0300 ,Access Bank to launch IPO on Ghana Stock Exchange this year
182,778984768167878656,2016-09-22 18:50:16 +0300 ,Uganda to triple total electricity connections over next five years
183,778670356861157376,2016-09-21 22:00:54 +0300 ,African economies are through worst of downturn says AfDB
184,775365924060823553,2016-09-12 19:10:16 +0300 ,Vaccination program eradicates yellow fever in Uganda
185,775318388658802688,2016-09-12 16:01:23 +0300 ,Kenya s Three Top Dividend Stocks
186,772778893480759296,2016-09-05 15:50:20 +0300 ,How to Begin Investing on the Nairobi Securities Exchange
187,771691683134267392,2016-09-02 15:50:09 +0300 ,MTN Nigeria IPO said to target 1 billion in proceeds
188,771333119580508160,2016-09-01 16:05:21 +0300 ,Africa s Best Stock Markets YTD Namibia 16 1 Tanzania 15 8 South Africa 12 5
189,770332770946121729,2016-08-29 21:50:19 +0300 ,Bargains emerge as Kenya s bank stock bloodletting continues updated
190,770112247029006336,2016-08-29 07:14:02 +0300 ,Kenya s Battered Bank Stocks Look Like Big Bargains
191,766396783857729537,2016-08-19 01:10:06 +0300 ,Africa Investors Reap Rewards of Illiquidity
192,760344783847993344,2016-08-02 08:21:37 +0300 ,Hi Kevin s global equity screener is a good resource
193,760237448790151168,2016-08-02 01:15:06 +0300 ,Africa s Best Stock Markets YTD South Africa 22 6 Namibia 21 6 Tanzania 16 2
194,753983797826359298,2016-07-15 19:05:20 +0300 ,Small Is Beautiful The Dar es Salaam Stock Exchange IPO
195,749014799871250432,2016-07-02 02:00:18 +0300 ,7 ways Brexit will be felt across Africa
196,749003430488932352,2016-07-02 01:15:08 +0300 ,Africa s Best Stock Markets YTD South Africa 13 5 Namibia 12 3 Tanzania 4 8
197,746462987670663168,2016-06-25 01:00:19 +0300 ,New REIT to debut on Kenyan stock exchange next month
198,746418902981292032,2016-06-24 22:05:08 +0300 ,Beat the Brexit with These 7 High Yielding South African Dividend Stocks
199,746376166609674240,2016-06-24 19:15:19 +0300 ,Tanzania to require telecom firms to list on local stock exchange
200,746101806359580672,2016-06-24 01:05:07 +0300 ,Kenya stock exchange eyes IPO rush as lending rates s oar
201,745012136724807684,2016-06-21 00:55:09 +0300 ,Bullish on Nigeria but Sidestepping a Currency Pitfall
202,743877222352756736,2016-06-17 21:45:25 +0300 ,Billionaire Wiese Takes Long Term Africa View as Growth Dips
203,743834390522961920,2016-06-17 18:55:13 +0300 ,Tanzanian stock exchange s IPO oversubscribed nearly five times
204,743472003546505216,2016-06-16 18:55:13 +0300 ,Nigeria to abandon naira peg in favor of open market trading
205,743429208140095489,2016-06-16 16:05:10 +0300 ,Namibian Stock Exchange to self list
206,743114685155794944,2016-06-15 19:15:22 +0300 ,Kenyan shoe vendor KShoe to list on Nairobi Securities Exchange
207,741342991466516482,2016-06-10 21:55:17 +0300 ,MTN agrees to reduced fine of 1 67 billion in Nigeria shares soar
208,741297673651814401,2016-06-10 18:55:12 +0300 ,Mucoba Bank becomes 17th local firm to list on Tanzania s stock exchange
209,740526331583172609,2016-06-08 15:50:10 +0300 ,Tanzania s Bank M plans debut on Dar es Salaam and Nairobi stock exchanges
210,738040007190007808,2016-06-01 19:10:24 +0300 ,Africa s Best Stock Markets YTD South Africa 7 6 Namibia 4 9 Tanzania 3 9
211,736222999284748288,2016-05-27 18:50:16 +0300 ,Kenya s remittances rise 12 to 141 1 million in March
212,735951194552717312,2016-05-27 00:50:12 +0300 ,Senegal to build West Africa s largest solar energy plant
213,735905901291397124,2016-05-26 21:50:13 +0300 ,Africa s Healthcare Gap Presents Opportunity to Innovative Local Firms
214,735504573113241600,2016-05-25 19:15:29 +0300 ,Nigerian stocks near 5 month high after central bank adopts flexible foreign exchange policy
215,735095553235750913,2016-05-24 16:10:11 +0300 ,Kenya s central bank announces surprise 100 basis point rate cut
216,734822529232162816,2016-05-23 22:05:17 +0300 ,Kenya s Centum Progress on multiple fronts
217,734778492496314368,2016-05-23 19:10:18 +0300 ,Africa to grow 3 7 this year 4 5 in 2017 says AfDB
218,730792241288089600,2016-05-12 19:10:22 +0300 ,Nigerian government removes fuel subsidies urges FX policy change
219,730745732878241792,2016-05-12 16:05:33 +0300 ,Niger s GDP to grow 5 2 this year on improved agriculture and oil production says IMF
220,730515400593686533,2016-05-12 00:50:18 +0300 ,Taste Holdings Leading Starbucks African Charge
221,730473897758498816,2016-05-11 22:05:23 +0300 ,I amp M Bank Rwanda set for IPO before end of year
222,730424834270826496,2016-05-11 18:50:25 +0300 ,Cote d Ivoire considers sale of stake in Orange CI on local stock exchange
223,730392041331535872,2016-05-11 16:40:07 +0300 ,South Africa to add 7000 MW of renewable power to grid by mid 2016
224,730384561255911424,2016-05-11 16:10:23 +0300 ,Kenya posts Africa s fastest rise in foreign direct investment
225,730155661498195969,2016-05-11 01:00:49 +0300 ,South Africa budgeting 12 billion for energy investments over next three years
226,730068732375093248,2016-05-10 19:15:24 +0300 ,South Africa to add 100 MW of solar power to national grid in 2018
227,728707226362363904,2016-05-07 01:05:16 +0300 ,Africa Between Hope and Despair s Big Read
228,728659386583945216,2016-05-06 21:55:10 +0300 ,South Africa s Interwaste Sitting on a Garbage Goldmine
229,728648047425691648,2016-05-06 21:10:06 +0300 ,Business in Africa 1 2 billion opportunities
230,728568775897956353,2016-05-06 15:55:06 +0300 ,Dar es Salaam Stock Exchange s IPO to launch within next 10 days
231,728253298264965120,2016-05-05 19:01:31 +0300 ,Big firms eye Africa s untapped insurance market
232,728205176880963584,2016-05-05 15:50:18 +0300 ,South Africa Tunisia and Botswana rank best in Africa for entrepreneurs
233,727989957877481472,2016-05-05 01:35:06 +0300 ,Revenues rise as tax systems across Africa evolve
234,727570956550557699,2016-05-03 21:50:08 +0300 ,Africa s Best Stock Markets YTD South Africa 19 2 Namibia 12 8 BRVM 10 5
235,727168375525367812,2016-05-02 19:10:25 +0300 ,Starbucks plans 150 stores in South Africa
236,727121770382266368,2016-05-02 16:05:13 +0300 ,Two firms removed from Zimbabwe Stock Exchange
237,726171764527616000,2016-04-30 01:10:14 +0300 ,Kenya inflation falls in April paving way for rate cut
238,726125210932498432,2016-04-29 22:05:15 +0300 ,South Africa s trade balance swings to R2 9 billion surplus in March
239,715568166500483072,2016-03-31 18:55:20 +0300 ,Nigeria s Promise Turns to Peril as Investors Head for the Exits
240,715525356736929792,2016-03-31 16:05:13 +0300 ,World Bank sees faster Kenyan economic growth this year and next
241,715295108111994883,2016-03-31 00:50:17 +0300 ,Sierra Leone s economy to grow 4 3 in 2016 says IMF
242,715252494083964928,2016-03-30 22:00:57 +0300 ,Tanzania s President Magufuli to slash salaries of senior civil servants by as much as 66
243,715228400206626816,2016-03-30 20:25:13 +0300 ,Kenya greenlights creation of space exploration agency
244,715209557031665664,2016-03-30 19:10:21 +0300 ,7 Reasons You Should Be Investing in Shares
245,714847198559731713,2016-03-29 19:10:28 +0300 ,New report on shopping mall growth in Africa
246,714799434450780161,2016-03-29 16:00:40 +0300 ,Zambia will add 420 MW to its electricity grid in 2016 halving power deficit
247,712988652721278976,2016-03-24 16:05:16 +0300 ,IMF says Tanzania s economy to expand close to 7 in 2016
248,711896442546339840,2016-03-21 15:45:12 +0300 ,Shoe retailer to list on Kenyan stock exchange
