id,created_at,text
518066730418339841,2014-10-03 18:55:08 +0300 , Johannesburg Stock Exchange lists African currencies on futures platform  http://t.co/9iqYN1pUb8
518036917443915776,2014-10-03 16:56:40 +0300 ," @JakobHaentjes Many thanks, Jakob. So glad you found it useful."
517798707140755458,2014-10-03 01:10:06 +0300 , Nedbank Buys 20% of Ecobank as Qatari Lender Builds Stake  http://t.co/PrkuHTvDGf
517754700624834560,2014-10-02 22:15:14 +0300 ," Kenyan IT firm, Empire Microsystems, to list on Nairobi Stock Exchange by end of year  http://t.co/pofTWeXQcg"
517657872520708096,2014-10-02 15:50:29 +0300 , Here's Why Shares of Co-operative Bank of Kenya Just Popped 12%  http://t.co/PlHUR3RaP7
517341987666939904,2014-10-01 18:55:16 +0300 ," Africa's Best Stock Markets YTD: Tanzania +30.6%, Uganda +18.0%, Malawi +15.7%  http://t.co/4nb7rNVwR9"
515123756428451840,2014-09-25 16:00:48 +0300 , Six New and Upcoming African IPOs  http://t.co/uScOUJFlPR
514440448086384640,2014-09-23 18:45:35 +0300 , Are Ecobank Shares a Bargain?  http://t.co/6JYSM4w0f2 #NSE #GSE
512225077665202176,2014-09-17 16:02:29 +0300 ," Kenya adds 70MW of geothermal electricity to grid, replacing more expensive thermal power  http://t.co/zYeRfyurUX"
511581723541639169,2014-09-15 21:26:02 +0300 , @Novi_insight Thanks. Makes sense. Pays to play ball with the IMF if you're looking to raise big money.
511502379934818304,2014-09-15 16:10:45 +0300 ," Kenyan IT firm, East African Data Handlers, plans IPO for November  http://t.co/yxcosEaWNI"
510504460335202304,2014-09-12 22:05:22 +0300 , 7% Growth is Good But Not Good Enough for 40 Million Tanzanians  http://t.co/wleSC1E1yJ
510473525216690176,2014-09-12 20:02:27 +0300 ," @Novi_insight Yes. Why the difference, do you reckon?"
510454203907837952,2014-09-12 18:45:40 +0300 , Africa's disposable income to grow at average rate of 5.5% over next 15 years  http://t.co/BlI6byRqpk
510379392867262465,2014-09-12 13:48:24 +0300 ," @wazua Haha. Maybe not five years early, but probably a little early, yes."
510136937534193664,2014-09-11 21:44:58 +0300 , @FolaFagbule Perhaps. But the offer price was pretty heavily discounted in my view.
510052691188654080,2014-09-11 16:10:12 +0300 , Tanzania's Stock Exchange is Opening to Foreign Investors (Here are 4 Shares to Know)  http://t.co/fOjFMXtQyz
509368216368713728,2014-09-09 18:50:21 +0300 , Nairobi Securities Exchange Shares Almost Double in Kenya Debut  http://t.co/zh8YTdeYE0
509329168786800640,2014-09-09 16:15:11 +0300 , Is Africa’s bond rush too risky?  http://t.co/Q7NE2VLBGN
509007160005906432,2014-09-08 18:55:38 +0300 , 100 million in Africa use Facebook every month  http://t.co/6OqyJqVD5V
507877241934868480,2014-09-05 16:05:45 +0300 , A Quick Introduction to 23 Recent African IPOs  http://t.co/aqgJALpZXO
507151255102586880,2014-09-03 16:00:56 +0300 , Kenya's Nairobi Securities Exchange IPO 6x oversubscribed; raises $7 million for expansion  http://t.co/Wh2qxDQopz
506791176696233984,2014-09-02 16:10:06 +0300 , South Africa's Rhodes Foods plans IPO on Johannesburg Stock Exchange  http://t.co/j8Oqhs5MaK
506474092992946176,2014-09-01 19:10:08 +0300 , Uganda says ‘no’ to sovereign bonds  http://t.co/pQQ0fW5ZkJ
506444716356149249,2014-09-01 17:13:24 +0300 ," Africa's Best Stock Markets YTD: Tanzania +23.1%, Malawi +19.0%, Uganda +13.2%   http://t.co/T6uDlp7yhU"
506427539313938433,2014-09-01 16:05:09 +0300 , South Africa's Bidvest considers listing on London Stock Exchange  http://t.co/g6TPcPIshu
505129001263071234,2014-08-29 02:05:13 +0300 , World Bank cuts Rwanda's 2014 growth forecast to 5.7%  http://t.co/vT32RlnXfE
505115246747738113,2014-08-29 01:10:34 +0300 , High stakes for high reward? Real estate funds come to Africa  http://t.co/Z3cproqzVI
505081167331491842,2014-08-28 22:55:08 +0300 , Kenya votes to reintroduce capital gains tax  http://t.co/X0dkAMg5cs
505068619672612864,2014-08-28 22:05:17 +0300 , 5 Hot JSE Stocks That Even a Value Investor Can Love  http://t.co/HxomeboHkJ
504297380699963392,2014-08-26 19:00:39 +0300 , Zimbabwe Stock Exchange to introduce electronic share trading  http://t.co/SpkYy0IGqM
504279815869181952,2014-08-26 17:50:51 +0300 , The @NSEKenya results look great. Pre-tax profit up 46% after accounting for one-time gains in prior period @coldtusker @wazua @Sang252
502803143751897089,2014-08-22 16:03:05 +0300 , The Complete List of African ADRs and GDRs  http://t.co/3fG9yctfMQ
502440995020369920,2014-08-21 16:04:02 +0300 , Kenyan supermarket Nakumatt aims for IPO within 6-12 months  http://t.co/0ajFHscs6G
502125477277216768,2014-08-20 19:10:17 +0300 , Ghana company launches country's first 4G data network  http://t.co/UQCTw6LNYR
502081419901153283,2014-08-20 16:15:13 +0300 , Africa set to turbo-charge growth of middle class  http://t.co/96S37SEq0E
501354121132511232,2014-08-18 16:05:11 +0300 , Private equity firm to exit bakery investment via listing on Nairobi Stock Exchange  http://t.co/nf7KdgEKsb
500356924786085888,2014-08-15 22:02:41 +0300 , Trade volumes increase on Uganda Stock Exchange after change to rules on bid-ask spreads  http://t.co/ObZLHq7c1f
500266043949219840,2014-08-15 16:01:34 +0300 , 10 Unloved Kenyan Stocks That History Bets Will Beat the Market  http://t.co/HDtBzxFnSD
499220240036036608,2014-08-12 18:45:54 +0300 , Hyundai opens its first South African car assembly plant  http://t.co/D1WSPBGGXG
497774772022165505,2014-08-08 19:02:08 +0300 , Finance Bank Zambia aims for IPO before end of 2014  http://t.co/M7pLh8DKTY
497503796889919488,2014-08-08 01:05:23 +0300 , Is Nigeria's Diamond Bank a Gem in the Rough?  http://t.co/SS7ak1A53p
497141388077977600,2014-08-07 01:05:18 +0300 , Coca-Cola plans to spend additional $5 billion in Africa over next six years  http://t.co/B7g8kIL2QW
497092413505429504,2014-08-06 21:50:41 +0300 , Rwanda plans $1 billion bond on investor demand  http://t.co/MBJzk8ulLO
497052037843255296,2014-08-06 19:10:15 +0300 , U.S.-Africa summit garners over $17 bln in investment pledges  http://t.co/aEOHEeeE1W
497000542653415424,2014-08-06 15:45:37 +0300 , Nigerian Stock Exchange to revoke licenses of inactive brokers after six months  http://t.co/2wFt6NpVCb
496275694532706304,2014-08-04 15:45:20 +0300 , African consumer spending expected to double by 2020  http://t.co/7h7v4q2BaO
495235165778870272,2014-08-01 18:50:39 +0300 ," Africa's Best Stock Markets YTD: Tanzania +20.5%, Malawi +17.3%, Uganda +12.0%  http://t.co/6Q8EijADcp"
495193152241041408,2014-08-01 16:03:42 +0300 , 7 Rock Solid South African Stocks That Pay Big Dividends  http://t.co/FHi7aKvDO4
494921858857566208,2014-07-31 22:05:41 +0300 , African bond sales likely to beat 2013 record of $16.6 billion this year  http://t.co/o6dopeWPe7
494599589958537216,2014-07-31 00:45:06 +0300 , Nigerian Stock Exchange to introduce depository receipts  http://t.co/yhuAi3JkYm
492702108039536642,2014-07-25 19:05:11 +0300 , African IPO fund-raising surpasses 2013 in first half of 2014  http://t.co/f4XvhP6cHt
492656248492285953,2014-07-25 16:02:57 +0300 , Angola won't launch stock market until at least 2017 due to low accounting standards  http://t.co/bpSuGeJu09
492382557137567745,2014-07-24 21:55:24 +0300 , Is the Nairobi Stock Exchange IPO a Bargain?  http://t.co/QMmUVfKna0
491977354949173248,2014-07-23 19:05:16 +0300 , New ETF prepares to list on Nigerian Stock Exchange  http://t.co/K6NaffxwLc
491934541402345472,2014-07-23 16:15:09 +0300 , Nigerian Stock Exchange to fine companies for delayed dividend payments  http://t.co/XkNeyXpcTS
491296713575890944,2014-07-21 22:00:39 +0300 , PwC looks to tap rise of Africa; will double African staff over next 5 years  http://t.co/bcyuMwdaVD
491251902391525376,2014-07-21 19:02:35 +0300 ," Zimbabwe stock exchange demutualizes, paves way for IPO  http://t.co/KwrtGKQpvm"
486491270307938304,2014-07-08 15:45:32 +0300 , Nairobi Securities Exchange's IPO to open on July 24  http://t.co/MhImdXMsLo
486224484852965376,2014-07-07 22:05:25 +0300 , East African Commodities Exchange launches in Rwanda  http://t.co/ZHvNJujVRw
484730943702589440,2014-07-03 19:10:37 +0300 ," Kenyan manufacturing company, Flame Tree Group, plans IPO for late 2014  http://t.co/Cb9YcR1Q5e"
484684267247906816,2014-07-03 16:05:08 +0300 , Kenyan stock exchange to sell 31% of its shares in IPO  http://t.co/8ZMClCak3B
484408713189806080,2014-07-02 21:50:11 +0300 , New CEO builds investor confidence in Nigerian Stock Exchange  http://t.co/soBfjd2C5A
483643773365547008,2014-06-30 19:10:35 +0300 , Rothschild to launch $530m African private equity fund  http://t.co/jjkkGP1Da7
482601858352312320,2014-06-27 22:10:24 +0300 , The risks and rewards of Africa's Eurobonding  http://t.co/OZY3afGMiU by @anzetse
482551535801348096,2014-06-27 18:50:26 +0300 , Tanzania drags feet on lifting limits to foreign investment in Dar Stock Exchange  http://t.co/65uZ8JC6jH
482150103466409984,2014-06-26 16:15:17 +0300 ," Kenyan economy to grow 4.7% this year, says World Bank  http://t.co/hDeKeVF11f"
481192498883477504,2014-06-24 00:50:06 +0300 , Nigeria's total number of hotel rooms to triple over next five years  http://t.co/HhYD0unZd5
481146050372435968,2014-06-23 21:45:32 +0300 , Tanzania Says Economy Will Expand by 20% After GDP Rebasing  http://t.co/O20fwFsmXT
481101974189117440,2014-06-23 18:50:23 +0300 , Nigerian Stock Exchange delists 20 companies for failure to file financial statements  http://t.co/kaNpue4LDD
479744209927553024,2014-06-20 00:55:07 +0300 , Tanzania discovers more offshore gas; increases possibility of larger LNG plant  http://t.co/uAgO3IrVDF
479609705632104449,2014-06-19 16:00:39 +0300 , Africa's 7 Hottest Economies (and How You Can Invest in Each One)  http://t.co/zvwg2a9yqv
479039620311945216,2014-06-18 02:15:20 +0300 , Africa’s New Consumers Choose Quality Over Quantity  http://t.co/hjGeHADIMo
479018189188509696,2014-06-18 00:50:10 +0300 , Kenya's $2 billion Eurobond more than 400% oversubscribed in spite of security concerns  http://t.co/8yYEcUgyWx
478998096652042240,2014-06-17 23:30:20 +0300 , African Fund Giant Seeks to Launch Fixed Income Fund in October  http://t.co/DspgxMF3o4
478985507704029184,2014-06-17 22:40:18 +0300 ," For Africa and its entrepreneurs, credit bureaus the path to growth  http://t.co/H2jFRzpkxc"
478976639129616384,2014-06-17 22:05:04 +0300 , African tech start-ups dream of Silicon Savannah  http://t.co/36VW5GieSw
478617618241179648,2014-06-16 22:18:27 +0300 ," Kenya, Mauritius enact tax treaty, promote stronger business ties  http://t.co/Br42WsJVOJ"
478566492053983232,2014-06-16 18:55:17 +0300 ," Portuguese construction firm, Mota, to kick off IPO of Africa business in London  http://t.co/dPxmXq7imS"
477884438764736513,2014-06-14 21:45:03 +0300 , South Africa Credit Rating Cut to BBB- by S&amp;P on Weak Growth  http://t.co/AVq2IJYvkE
477846749105897472,2014-06-14 19:15:17 +0300 , Rwanda sees economic growth picking up to 7% in 2016  http://t.co/6SthQtZ0SW
477527217325768704,2014-06-13 22:05:35 +0300 ," Main Street, USA invests in African stocks via Nile Fund  http://t.co/MqTUOxOnqF"
477476936159989762,2014-06-13 18:45:47 +0300 , 1.7 million investors now actively trading on Nairobi Stock Exchange; doubled from last year  http://t.co/SsAxKltNL5
477437783124873217,2014-06-13 16:10:12 +0300 ," Kenya to rebase GDP calculation, estimated size of economy to increase 20.6%  http://t.co/wb3Fi1C3b4"
477115664302632960,2014-06-12 18:50:13 +0300 ," 16 African countries will post GDP growth of 6% or more in 2014, says World Bank  http://t.co/8EN9fH9m7P"
476845149503635456,2014-06-12 00:55:17 +0300 ," Accra, Casablanca and Freetown rank as Africa’s cities with most potential for inclusive growth  http://t.co/dHjEMbZS3e"
476803705531293696,2014-06-11 22:10:36 +0300 , Nigerian stockbrokers scramble to meet new capitalization requirements  http://t.co/gxQknbt5Sg
476759691788582912,2014-06-11 19:15:42 +0300 , Nigerian Stock Exchange fines seven listed companies for late filing of financial results  http://t.co/NsSxyBhNT6
476349323681476608,2014-06-10 16:05:03 +0300 , Kenya's weighting in MSCI Frontier 100 Index jumps from 3.0% to 4.8%  http://t.co/lcjpqJ5O0S
476032293916909568,2014-06-09 19:05:17 +0300 ," Africa needs 18 million jobs annually to tackle unemployment, says ILO  http://t.co/c0tadKBBJW"
474264588146724864,2014-06-04 22:01:03 +0300 ," Nigerian Stock Exchange soars in spite of Boko Haram, with help from MSCI index reweighting  http://t.co/QQyWAOmYtc"
474215390240075776,2014-06-04 18:45:34 +0300 ," Kenyan retailer, Uchumi, to cross-list on Tanzanian stock exchange  http://t.co/5sAHYw1VNT"
474169994453213184,2014-06-04 15:45:11 +0300 , Lower inflation allows Uganda to cut key interest rate to 11%  http://t.co/Fa8tps0sae
473815153453309952,2014-06-03 16:15:10 +0300 ," @CBEZAWADA Sure! Here are a few posts to get you started:  http://t.co/b2lTmroRj4 ,  http://t.co/qY28uXgQvb ,  http://t.co/I5Yi3jCiWo"
473810106644463617,2014-06-03 15:55:07 +0300 , Frontier markets less volatile than emerging markets over past decade  http://t.co/GFgKD4jqUU via @frontiermarkets
473450292764479488,2014-06-02 16:05:20 +0300 , IMF says Rwanda's economy will grow 6% this year  http://t.co/v35Fem5RYS
473089091140329473,2014-06-01 16:10:03 +0300 ," Africa's Best Stock Markets YTD: Malawi +14.6%, Rwanda +10.6%, Kenya +8.1%  http://t.co/gYybt70q2v"
471686156539932674,2014-05-28 19:15:17 +0300 , Gold-miner Metallon eyes listing on Zimbabwe Stock Exchange  http://t.co/d2AJaHwOSj
471633378983542784,2014-05-28 15:45:34 +0300 ," Australian oil explorer, Swala Energy, to debut on Dar Stock Exchange next month  http://t.co/tmujYSOTCM"
471321261000654849,2014-05-27 19:05:20 +0300 ," Zambia, Botswana begin construction of $259 million bridge over Zambezi River  http://t.co/Io0boIxBiC"
468787200759709696,2014-05-20 19:15:52 +0300 ," Africa’s GDP is vastly understated; likely 33% larger than official stats indicate, says AfDB  http://t.co/lOG85O0ZoK"
468738024504049664,2014-05-20 16:00:28 +0300 , Foreign portfolio investment in Africa set to reach record $24.1 billion this year  http://t.co/gAkYYy0FEw
468463727663411200,2014-05-19 21:50:30 +0300 , Remittances from Kenya's diaspora up 12.2% over past 12 months  http://t.co/GohQG1pPaN
468417118665703424,2014-05-19 18:45:18 +0300 ," Sub-Saharan Africa's average economic growth to rise to 5.8 pct in 2014, says AfDB  http://t.co/UnH9cQhELH"
467435646496550913,2014-05-17 01:45:17 +0300 , Zambia’s Biggest Pension Fund to Spur Most IPOs Since 2002  http://t.co/zxPCIryRhN
467424642014388225,2014-05-17 01:01:33 +0300 , Rwanda signs deal for construction of 10 MW solar power plant  http://t.co/6lLSYtb663
467402893205962752,2014-05-16 23:35:08 +0300 ," Cote d'Ivoire inaugurates first toll road, highway connects Abidjan and Yamoussoukro  http://t.co/7gdEYmKFSB"
467402270033051648,2014-05-16 23:32:39 +0300 , @_akeembailey You're welcome! Here's the source doc. Well worth a look.  http://t.co/Bbezuahmzj
466979766982414336,2014-05-15 19:33:47 +0300 , @kairosug Wow. That's a crazy amount of red tape.
466979571557216256,2014-05-15 19:33:00 +0300 , @masasi212 Preach!
466968812450217984,2014-05-15 18:50:15 +0300 , Africa is investing in Africa - the continent is now the source of 23% of its own FDI  http://t.co/Y4f1eAWt0C
466209432167129088,2014-05-13 16:32:45 +0300 , @cgitosh Good question. I assume it will as long as foreign ownership doesn't exceed mandated level.
466198738189692928,2014-05-13 15:50:15 +0300 ," Uganda's economic growth to accelerate to 6.1% despite reduced foreign aid, says IMF  http://t.co/0YcrWX6Gfl"
465972269513457664,2014-05-13 00:50:21 +0300 , Kenya's bourse to sell up to 38% stake in IPO next month  http://t.co/gRN1Bf80yE
465933228667568128,2014-05-12 22:15:12 +0300 ," Oil services firm, Caverton, to debut on Nigerian Stock Exchange on May 20  http://t.co/JxLsgjjIC6"
465888031950782464,2014-05-12 19:15:37 +0300 , Tanzania's CRDB Bank to cross-list on Nairobi Securities Exchange  http://t.co/rYFrMdRxj5
465866499656548352,2014-05-12 17:50:03 +0300 , Turning the lights on in Nigeria: access to electricity a game-changer  http://t.co/wxK9JW7g8f
465836375762550784,2014-05-12 15:50:21 +0300 , Heineken to spend $688 million per year in Africa to upgrade production facilities  http://t.co/s4ngvqKpvO
464386778443829249,2014-05-08 15:50:10 +0300 , Seed-producer Syngenta opens crop research center in South Africa; Kenya to follow in 2016  http://t.co/63SxzWp0c3
464028179917586432,2014-05-07 16:05:13 +0300 , Quotes for JSE-listed stocks now available on Google Finance (with 15-minute delay)  http://t.co/yXXdZGFEO9
463662024929841152,2014-05-06 15:50:15 +0300 , More Nigerian Companies Plan to List on London Stock Exchange  http://t.co/nFw2aBnR2e
463438092792508416,2014-05-06 01:00:26 +0300 , Finance Bank Zambia to list on Lusaka Stock Exchange before end of 2014  http://t.co/jad7pHRr0z
463304717226246144,2014-05-05 16:10:27 +0300 ," Africa's Best Stock Markets YTD: Malawi +13.4%, Rwanda +11.3%, Kenya +9.6%  http://t.co/9yV89p51S4"
461267456095694848,2014-04-30 01:15:06 +0300 ," Private investment company, MEGA African Capital, lists on Ghana Stock Exchange  http://t.co/dBYiWAs6ac"
456508652011012097,2014-04-16 22:05:18 +0300 , Nairobi Securities Exchange to list its own shares on the market by July  http://t.co/u71GlB9Agd
456186627446939649,2014-04-16 00:45:42 +0300 , Carlyle Group raises $698 million for sub-Saharan Africa private equity fund  http://t.co/BqyDVVO5Kv
456051834491531264,2014-04-15 15:50:05 +0300 , Tanzania's president says limits on foreign ownership of shares to be eased by 2015  http://t.co/lICPebz5st
455738803068882944,2014-04-14 19:06:12 +0300 , Africa's builders benefit from broadening economies  http://t.co/XwFgmrZ2zY
455690830817550336,2014-04-14 15:55:35 +0300 ," Mauritian lottery company, Lottotech, moves toward IPO  http://t.co/C0O6X4M2x4"
454606052441718784,2014-04-11 16:05:03 +0300 , Tanzania's stock exchange pushes for privatization of telecom and mining companies  http://t.co/GCXFDxq2br
454290317140054016,2014-04-10 19:10:26 +0300 , South Africa's PSG Konsult to list on Johannesburg Stock Exchange in June  http://t.co/F245Euu8yB
453929247292526592,2014-04-09 19:15:40 +0300 , Kenya's Comcraft Group mulls IPO  http://t.co/wuktYOsGQx
453881515022491648,2014-04-09 16:06:00 +0300 ," Nigerian oil group, Seplat, debuts on Nigerian and London stock exchanges  http://t.co/uwbPyM1y2q"
453561892871868416,2014-04-08 18:55:56 +0300 ," Sub-Saharan Africa's GDP growth to accelerate to 5.2% in 2014, says World Bank  http://t.co/Nhi4i205me"
452113511402205184,2014-04-04 19:00:35 +0300 , Total’s Senegal Unit to Sell Shares on West African Bourse  http://t.co/yV7JNR49Ns
452065644562120704,2014-04-04 15:50:23 +0300 , 5 Deflation-Busting Zimbabwean Stocks (and 2 to Avoid)  http://t.co/r0zUmm0RiS
451432766232858625,2014-04-02 21:55:33 +0300 , Marriott becomes Africa's biggest hotel group after buying South Africa's Protea  http://t.co/Q2hvK2oSqh
451386238675996672,2014-04-02 18:50:40 +0300 , Second stock exchange to open in Uganda?  http://t.co/dZxeR4MIry
451345929963315200,2014-04-02 16:10:29 +0300 ," Africa's Best Stock Markets YTD: Rwanda +12.6%, Malawi +7.9%, Kenya +5.3%  http://t.co/vqtRhexDk6"
451174285219221504,2014-04-02 04:48:26 +0300 , @Emerging_Guru Many thanks! Happy you found it useful.
446632449347715072,2014-03-20 16:00:48 +0300 , Why Cadbury Nigeria's Sugar Rush Could Be Harmful to Your Wealth  http://t.co/8inO8MUOHh
446364478431838208,2014-03-19 22:15:59 +0300 , Stock Idea: Nigeria's Guaranty Trust Bank | AFKInsider  http://t.co/lffiXIXAw9
445566626352881664,2014-03-17 17:25:36 +0300 , New index ETF lists on Nigerian Stock Exchange  http://t.co/jzt9sqcJtA
445272046160052224,2014-03-16 21:55:03 +0300 , How to Profit From Tanzania's Quiet Rise  http://t.co/5D3Txecvmy
444289423002587137,2014-03-14 04:50:27 +0300 , 4 Promising West African Stocks  http://t.co/UBkZjlVaCC
444262926686621697,2014-03-14 03:05:10 +0300 ," Vaccine breakthrough - constant refrigeration not required, could help millions of rural Africans  http://t.co/Dn7QtUZsP9"
444112203546128386,2014-03-13 17:06:15 +0300 ," Nigerian oil company, Seplat, plans IPO in London and Lagos  http://t.co/OMlP4a0b4N"
443402319410253824,2014-03-11 18:05:25 +0300 , Indian companies looking to Africa for growth  http://t.co/vWppono9e0
443392344424206336,2014-03-11 17:25:47 +0300 , Kenyan gold exploration company plans IPO on Nairobi Stock Exchange  http://t.co/QYWcAEgScq
441323563338199040,2014-03-06 00:25:11 +0300 , Nigerian Stock Exchange Cuts Transaction Costs for Traders  http://t.co/rEYICQA0kD
439550819701358592,2014-03-01 03:00:56 +0300 , Norway's sovereign wealth fund buys more African stocks  http://t.co/TbphLzBIXn
439515623425855488,2014-03-01 00:41:05 +0300 ," Africa's Best Stock Markets YTD: Rwanda +9.3%, Tanzania +4.4%, Ghana +4.3%  http://t.co/JXnK3Lk6x7"
439222316204314625,2014-02-28 05:15:35 +0300 ," New bridge in Abidjan, Ivory Coast could boost economic growth by 1%  http://t.co/zfzHGnvkWZ"
439188450072596480,2014-02-28 03:01:00 +0300 , Ghana's economy grew 5.5% in 2013: IMF  http://t.co/I1Y7NF4pSF
439139224965906432,2014-02-27 23:45:24 +0300 ," Unilever, IKEA to set up factories in Ethiopia  http://t.co/m9S9ptpFl6"
439122899992330240,2014-02-27 22:40:32 +0300 , East Africa launches single tourist visa  http://t.co/YLnxtF08Zg by @cnbcafrica
438696359894712320,2014-02-26 18:25:37 +0300 , South Africa Eases Restrictions on Companies Investing in Africa  http://t.co/uTtmMYwLNZ
438389258525868032,2014-02-25 22:05:18 +0300 , 9 Ways Smart Africa Investors Avoid Losing Their Shirts  http://t.co/DIhGFGsTnN
436993186880581632,2014-02-22 01:37:49 +0300 ," @Mr_AsieduSamuel Great pic. The room's empty because traders now trade remotely, right?"
436547087954882560,2014-02-20 20:05:11 +0300 , US-based Africa Capital Group to launch Africa equity fund  http://t.co/5kSTXRjy7B
436143262605508608,2014-02-19 17:20:31 +0300 ," Insurance firm, UAP Holdings, plans IPO on Nairobi Stock Exchange  http://t.co/INYuPuQw3Q"
435803417257463808,2014-02-18 18:50:06 +0300 , Why I Have Been Investing in African Stock Markets  http://t.co/YRgiyVdr1s
435793430577704960,2014-02-18 18:10:25 +0300 , Rwanda Stock Exchange Expects Five IPOs This Year  http://t.co/ccmbXb0S0v
435464943924953088,2014-02-17 20:25:07 +0300 ," MIA Yesterday, AIA Today - The Rise of Africans Investing in Africa  http://t.co/XdMS0tt15b by @nubiancounsel &amp; @ibrahimsagna"
434723839998967809,2014-02-15 19:20:14 +0300 ," So Long, BRICs! Make Way for the KINGs -  http://t.co/SurQSxUT2B  http://t.co/sqQlyRQy11"
434065534800257024,2014-02-13 23:44:22 +0300 , @Punkarelly  here you go:  http://t.co/xvNlvAPgWU
433383718330564608,2014-02-12 02:35:04 +0300 , How to Invest on the Malawi Stock Exchange  http://t.co/kblzUEC0xy
432905631105052672,2014-02-10 18:55:20 +0300 , Lenovo to Expand in Africa as Smartphones Debut in Nigeria  http://t.co/3XgldaaUBO
432876677207953408,2014-02-10 17:00:16 +0300 , War-scarred Ivory Coast reopens for business | Reuters  http://t.co/gF2n72aUms
432549843613908992,2014-02-09 19:21:33 +0300 , @EEhabesha @Darnleyh Ashamed to admit that I didn't. Thanks for alerting me.
432155702665031681,2014-02-08 17:15:23 +0300 , @CoolCash4Live  Thanks! I'm glad you found it useful!
431803789289353216,2014-02-07 17:57:00 +0300 , @PHILLIPGETGYAL  That made me chuckle.
431468951831592960,2014-02-06 19:46:29 +0300 , IBM starts rolling out Watson supercomputer in Africa  http://t.co/0v47VLDT2P
431462332708188160,2014-02-06 19:20:10 +0300 , Mauritania Mulls Creation of Stock Exchange  http://t.co/IkFegMSwwJ
430846097213640704,2014-02-05 02:31:28 +0300 , Barriers to Investing in Africa (Video)  http://t.co/qoFeSWgomZ
430794173491732481,2014-02-04 23:05:09 +0300 ," Africa's Best Stock Markets Over Last 12 Months: Malawi +75.2%, Ghana +42.4%, BRVM +41.5%  http://t.co/5pnPiiiYKQ"
430769002101882880,2014-02-04 21:25:08 +0300 , 8 South African Stocks With Pan-African Operations  http://t.co/EQBwYAJfGn
428900421642760192,2014-01-30 17:40:03 +0300 , Africa's 5 Most Improved Countries Since 2007  http://t.co/CIR57heAOO
426351172698771457,2014-01-23 16:50:15 +0300 , Kenya mulls removal of 75% cap on foreign ownership of public companies  http://t.co/DITjSdDCQN
426049752552050688,2014-01-22 20:52:31 +0300 ," @Hanou45168620 Happy to pass it on, but @Phase1Associate are the authors."
425976213233213441,2014-01-22 16:00:18 +0300 , Burundi invests $25 mln in high-speed Internet network  http://t.co/EFi01GN7P8
425755991662419968,2014-01-22 01:25:13 +0300 ," Investing in Africa's KINGs: Kenya, Ivory Coast, Nigeria, and Ghana  http://t.co/WaRGPSw7SS"
424168008911966208,2014-01-17 16:15:08 +0300 , Will Kenyan Bank Stocks Sizzle or Fizzle in 2014?  http://t.co/YLPAH0RBuS
423886225339334656,2014-01-16 21:35:26 +0300 , Ghana Stock Exchange anticipates 3 IPOs in 2014  http://t.co/il0J376gG3
423867492617179136,2014-01-16 20:20:59 +0300 ," More oil discovered in Kenya, recoverable deposits now surpass 1 billion barrels  http://t.co/dlRzHp8GjQ"
423845985417433088,2014-01-16 18:55:32 +0300 , Nigeria Stock Exchange's Investor Protection Fund to Launch in 2014  http://t.co/UsdThq87Wt
423487359129493504,2014-01-15 19:10:29 +0300 , Nigerian Stock Exchange to welcome first equity ETF  http://t.co/eulrU0GPJ7
423475955773222912,2014-01-15 18:25:10 +0300 , Kenya's tax revenue up nearly 24% over last year  http://t.co/JNnsT0CFlT
423114883212001281,2014-01-14 18:30:23 +0300 , Great infographic on Nairobi: Africa’s Silicon Savannah  http://t.co/E0pYxKc8eJ via @bankelele
422845534521790464,2014-01-14 00:40:06 +0300 , Video: an introduction to the Nigerian Stock Exchange  http://t.co/CM0V3dGo8O
422817276585193472,2014-01-13 22:47:48 +0300 ," @WCBryant91 Great question. Here's a post that you might find interesting, but it's six months old.  http://t.co/OX8wOXDLPC"
422814776280891393,2014-01-13 22:37:52 +0300 , @ITIL_fan Excellent idea. Thanks!
422813062698000384,2014-01-13 22:31:04 +0300 ," Do you have a question or topic that you'd like  http://t.co/neqWiGsnPJ to address? If so, please reply here. No question too big or small!"
422795298478764032,2014-01-13 21:20:28 +0300 ," Zambian government approves listing insurance company, ZSIC, on Lusaka Stock Exchange  http://t.co/uUlN987LoF"
422765257141260288,2014-01-13 19:21:06 +0300 , Nigerian Stock Exchange Revokes Licenses of 11 Inactive Stockbrokers  http://t.co/SJRXnLVzme
422752702222069760,2014-01-13 18:31:13 +0300 , The 10 Best South African Stocks of 2013  http://t.co/QQewOJMgQI
421684242800988160,2014-01-10 19:45:32 +0300 , Nigeria's 10 Best Stocks of 2013 -  http://t.co/SurQSxUT2B  http://t.co/UAF5ignFah
421414940772433922,2014-01-10 01:55:26 +0300 ," Heights, but not dizzy ones, for sub-Saharan stocks in 2014, predict analysts  http://t.co/Bkm5CVakMd"
421384819915104258,2014-01-09 23:55:44 +0300 , Video: Mark Mobius on investing in Africa  http://t.co/dmcSGLkmSs via @scowlfaceq02
421109402091794432,2014-01-09 05:41:19 +0300 , @TeRevesz I think (hope?) we'll hear a more nuanced narrative going forward. A continent of 56 countries deserves one.
421077607820455937,2014-01-09 03:34:59 +0300 , IMF urges Kenya to promote foreign investment to support infrastructure needs  http://t.co/6E42C0Zh5m by @KatCaulder
